"ID","longitude","latitude","name","description","image"
"1125d53d-c154-4cb2-b2b0-6c8a4b154731","10.789436","51.633297","Harztor - Dorfstraße","Öffentlicher Parkplatz ohne jeglichen Service, dafür sehr ruhig in der Nacht. Nehmt Euren Müll bitte wieder mit, dann sollte es auch weiterhin keine Probleme geben. Bahnstation der HSB ca. 1,5 km entfernt, tolle Ausgangsstation für Wanderungen und Radtouren.",
"b9b2097d-8b63-4a7b-af47-b79ea28c54a1","10.832648","51.661841","Hasselfelde - 81","Parkplatz an der B81. Kostenlos mit Sitzbänken und Tischen. Gut zum übernachten geeignet. Kein Service",
"d5a37335-7c86-4143-9133-6025d6980174","10.489291731379705","51.617801351633645","Parkplatz für 43 am Campingplatz ","Parkplatz 1,50€ für 12 Stunden, Automat aktuell defekt, parken mit Parkscheibe.",
"1cf3ef4a-437e-4e23-9893-8b28b9d7632b","10.583635193208298","51.626826679764264","Parkplatz für 162 am Straßenrand ","Parkplatz",
"dd64872b-8f42-44b8-b28b-135baa3d0601","11.275503720974976","51.68841511853662","Parkplatz für 200, 203, 204 kostenlos ","Parkplatz",
"ce920de2-c234-4259-93f0-7b3847052684","10.895798","51.721783","Hasselfelde - 1 Stemberghaus","Parkplatz des Köhler-Museums (traditionelle Holzkohleproduktion). Tagsüber Restaurant mit Toiletten für 50 Cent oder als Gast. Ruhig mit genügend Platz. Ausgangspunkt für einige Wanderrouten.",
"c73f7d51-e330-4abb-9da8-5c0f51c2c5d7","11.254959232940944","51.71570453306779","Parkplatz an der Straße für 180, 199","Parkplatz",
"1684709d-c337-4a61-93e9-63a997a7466a","10.331236","51.848174","Goslar - Wiesenstraße","Ein öffentlicher Parkplatz in der Nähe von verschiedenen Badeseen. Auch der Liebesbankweg kann hier gelaufen werden. Stehen über Nacht wird geduldet. Liegt direkt an der Hauptstraße, aber Nachts sehr ruhig.",
"6c08bab7-1089-4c43-9096-519345aa1f64","10.342897","51.857134","Wohnmobilstellplatz an der Stabkirche in Goslar","Parkplatz direkt am Liebesbankwanderweg. Wasser gibt's 60 Liter für 2 Euro. Sonst bietet der Platz nichts weiter. Leider waren darum auch Spuren der Camper im Wald zu sehn. Eine Toilette empfiehlt sich hier. Sonst ist es in der Nacht ruhig. Für kostenlos kann man nicht meckern.",
"72abcd9b-89ad-4675-8887-c869fd128d38","10.336575","51.856349","Goslar -","Neuer Parkplatz am Ortseingang. Keine Beschränkung. Leicht schräg.",
"b9bf2eb4-c970-47c0-98ff-6d94f756139d","10.57817","51.57503","Bad Sachsa - 10 Am Kranichteich","Kleiner Parkplatz am Teich.",
"14790363-803e-4227-a803-3442f561cb2b","10.817261","51.788203","Elbingerode (Harz","Parkplatz am Schaubergwerk Erzgrube Büchenberg.  Betonparkplatz am Schaubergwerk, keine Versorgungseinrichtungen. Wir haben hier lediglich gefrühstückt, jedoch standen neben uns zwei Bullis die scheinbar hier übernachtet haben. Ein Besuch im Schaubergwerk ist sehr empfehlenswert und interessant. Am Eingang gibt es einen Imbiss und das Bergwerk selbst darf mit Hunden betreten werden und ist wohl auch barrierefrei. Die Mitarbeiter sind sehr nett und beantworten gerne alle Fragen.",
"47cf2f67-0274-41ac-9765-47fc7b9292d4","10.828759","51.569703","Neustadt/Harz -","Parkplatz am Freibad. Leider ist das Übernachten mit Wohnmobil verboten. Ausgangspunkt zur Wanderung zur Burg Hohnstein. 4 G per Vodafone. Enge Zufahrt über kleine Brücke mit max. 7.5 t.",
"83ceb8f2-ec58-436c-badb-f347442797f7","10.729618","51.818571","Wernigerode - Bielsteinchaussee","Wenn alle Wanderer weg sind ist man hier ganz alleine. Morgens zum Frühstück begrüßt einen sie Brockenbahn. im Kalten Bach kann man sich herrlich waschen. Absolut ruhig und idyllisch.",
"b3375fd9-b7e8-40b5-9bb2-1eb2ac30e24f","10.80254","51.807433","Wernigerode - B244","Wanderparkplatz Nähe Wernigerode. Mit Picknickbank und kleinem Bach am Platz. Wanderwege und Fahrradwege gehen von hier los. Straße ist weit genug weg, daher sehr ruhig. Kein Daten - oder Netzempfang.",
"03e836a1-6d78-40f4-91e6-3c22ad816863","10.926648","51.730121","Thale - 1 Ludwigshütte","In Altenbrack links über die Brücke dann nach rechts 500 Meter bis zur Forellen Zucht.  Am Tag gut besucht aber Abends ist es ruhig. Die Bode direkt davor ... super",
"eb8a672b-c424-4781-95de-d5570b46155d","10.719127","51.841005","Ilsenburg (Harz","Offizieller gebührenpflichtiger Stellplatz mitten im Wald, ohne jeglichen Service. Platzwart sehr nett.",
"7753354c-e9a9-4032-ba35-0428cbe8833a","10.913309","51.807969","Parkplatz für 59, 87","Großer ruhiger Parkplatz am Kloster Michelstein, beleuchtet, mit Müllentsorgung in schöner landschaftlicher Umgebung. An einem Bachlauf gelegen, mit Blick auf Gaststätte Großvater und Burgruine Regenstein. Möglichkeit beim Klosterfischer geräucherten Fisch zu kaufen. Haben eine ruhige Nacht hier verbracht.",
"24dac439-5829-4b82-b27c-1548f1e4ab2c","10.882794","51.551482","Herrmannsacker - 2 Sägemühle","Sehr ruhig gelegener Stellplatz ohne Versorgung Mit Blick ins Tal",
"4322299f-fcf9-4982-ad64-d8f1381c6a6c","10.422401141534602","51.77543158482738","Parkplatz für 146 flacher Weg","Parkplatz",
"c7500dff-7ca4-4c99-8853-a7b84124c656","10.455779007534147","51.76900131490014","Parkplatz für 146 steiler Weg und 134","Parkplatz",
"11f7c2f6-6c91-4e96-8648-5c9d4c305bef","10.3424","51.85999","Goslar - 2 An den Teichwiesen","Großer Schotter-Parkplatz direkt am Bikepark/Liftstation",
"7b3b593b-d79a-44ea-89c7-9eba5f307d52","10.509488438002185","51.7976033745528","Parkplatz 133, 135, 221 Rundweg ","Parkplatz",
"5e2e69a3-10d1-4fb1-99fc-c99b6b4afd55","10.522423410180984","51.728109241856636","Parkplatz für 154, 155","Parkplatz",
"3f2ab793-eaf3-4269-b3a8-6349e580e426","10.588025544819079","51.70400487513143","Parkplatz für 157","Parkplatz",
"76363976-b501-4f87-a01f-110c08ed9a43","10.757014900079339","51.669827355811584","Parkplatz für 47, 50 und 49","Parkplatz",
"7e2b8476-7aec-48df-8d9c-d1cd663279ad","10.324045","51.853705","Goslar -","Schotter Parkplatz. Nahe am See mit Öffnungszeiten von 11 bis 18 Uhr. Anlage kostenfrei mit Spielplatz. Wird abends aber abgeschlossen. Es gibt auf der anderen Seite des Sees am Waldrand noch Bademöglichkeiten außerhalb der Öffnungszeiten.",
"e81559ad-e48d-47d5-9fae-0ef83909f61e","10.55669","51.67427","St. Andreasberg - 27","Parkplatz an der Straße, nahe des Oderstausee. Zur Straße ein Zaun so das auch der Hund frei laufen kann. Über eine Brücke erreicht man den Stausee in 20-25 Gehminuten. Für den morgendlichen Hundespaziergang perfekt.",
"e94a8ed6-6ca8-46d5-824b-13af41b9711c","10.974933","51.716241","Thale - 24 Ortsstraße","Großer Parkplatz an der Bode und am Kreisverkehr. Mehrere Restaurants in der Nähe. Sehr gemütlich.",
"ca678eb6-c262-463f-8850-bdf78374343d","10.525518865459246","51.81206801057899","Parkplatz für 221 einfacher Weg","Parkplatz",
"13959f0a-86d3-4e08-8397-564ced704509","10.535123437937143","51.764086746136485","Parkplatz für 217 Oderteichrunde ","Parkplatz",
"b19a27df-89aa-425d-b34d-c754ea2707f5","10.59077843698966","51.71343454157382","Parkplatz","Parkplatz",
"5863ff92-ad45-4793-8430-00eb97489697","10.757014900079339","51.669827355811584","Parkplatz für 48, 50","Parkplatz",
"c8821b64-4d3e-410d-b448-11071e617125","11.006042","51.744608","Wienrode -","Wanderparkplatz. ruhig gelegen",
"8f26e8fd-0bbc-414f-bf9c-cf379a8874bd","11.286319","51.701702","Parkplatz für 207","Großer Parkplatz am Ortsrand Meisdorf an einer Kreisstraße, daher Verkehrslärm, aber wenig Verkehr. Keine Versorgung/Service. Untergrund Schotter, auch für große Wohnmobile geeignet. Gut für eine Nacht, aber nicht mehr.",
"6c3de666-0bbd-4d6b-8af8-d0ec249a2d8c","10.53716","51.87677","Bad Harzburg - 1 Waldstraße","Parkplatz für 5-6 Autos. Wir hielten mit unserem Wohnmobil (7 Meter) an und machten eine Wanderung. Eine ortsansässige Dame warnte uns, dass wir eine Geldstrafe bekommen würden, wenn wir hier oder auf dem anderen Parkplatz weiter unten an der Straße übernachten würden, und dass die Polizei oft morgens käme, um nachzusehen. Einheimische mögen Camper in dieser Gegend nicht. Wir sind gegangen.",
"73f1fd11-1aa8-4b4e-8af7-585c82d6d2da","11.22029","51.71772","Ballenstedt - 2A Schloßplatz","Neben dem Schloss Ballenstedt und neben dem Schlosshotel. Riesiger gebührenpflichtiger Parkplatz, auf dem das Stehen über Nacht erlaubt ist und es einen Tarif extra für Wohnmobile gibt.",
"ef3494bc-1289-45ff-a3a2-8bd26607ecaa","10.61866","51.67957","Osterode am Harz - L600","Nullpunkt Parkplatz",
"cdba704b-bcd1-4308-b7a9-3a53ae739899","10.530358","51.622556","Bad Sachsa -","Oben auf dem Ravensberg ist ein großer Parkplatz, der im Winter von Skifahrer genutzt wird. Im Sommer kann man dort locker eine Nacht schlafen. Mitten in der Natur. Es ist wunderschön dort.",
"25ec0d36-4fcc-46b6-9b06-6c88a2af4866","10.331128","51.901795","Langelsheim - 64-84 Am Borbergsbach","Wanderparkplatz und im Sommer Parkplatz des Freibades in der Nähe.  Am Ende der Straße, sehr ruhig",
"91eb0bdd-eafe-4279-b27f-7d83da657700","10.257023","51.874249","Langelsheim - L516","Wanderparkplatz an einer nicht überfüllten Straße nördlich der relativ flachen Straße. Keine Aussicht, kein Service. Verboten, nachts zu bleiben",
"65edee52-ebe1-4c58-872d-47bc36ab99d9","10.333259","51.906393","Langelsheim - 13 Sonderstraße","öffentlicher Parkplatz vor einer Sportanlage, relativ eben am Waldrand. Guter Startpunkt für eine Wanderung um den ehemaligen Steinbruch. Optisches Highlight!",
"d4e21734-4e31-4727-be7c-828e8ce19e20","11.142373","51.718248","Quedlinburg - Am Kuhkopf","An der Zufahrt zum alten Fdgb Heim, welches jetzt ein Lostplace ist, sind ein paar ruhige Plätzchen zu finden. Straße hört man nur ein wenig.",
"4efe7fbc-4fee-40d2-9f0f-bf1d714fd234","10.731513","51.770748","Parkplatz 15, 17, 74 am Bahnhof ","Großer Parkplatz am Bahnhof der Harzer Schmalspurbahn ""Drei Annen Hohne"". Parkgebühr am Automaten von 8:00 bis 20:00 Uhr, wird für 24 h ausgedruckt. Keine Verbotsschilder für Camper. Ob Übernachtungen erlaubt sind, ist unklar, wird aber offenbar geduldet. Tagsüber mäßiger Fahrlärm von der nahegelegenen Straße, dem Bahnhof und den an- und abreisenden Touristen. Bei schönem Wetter hier spätestens um 10:00 Uhr. Für eine Nacht ok. Guter Ausgangspunkt für Wanderungen u. A. Zum Leistenfelsen und für Fahrten mit der Brockenbahn.",
"98787928-7b34-4967-8ada-f6365e34a2b3","10.324433","51.909487","Langelsheim - 2 Sonderstraße","Kleiner Parkplatz mit Blick über Wolfshagen. Ein Stück weiter ist noch ein größerer Platz",
"d70e08b1-5c5a-4968-816b-66fce4140830","10.581084","51.618163","Walkenried - 13 Pfarrwiese","Wanderparkplatz am Herrenwiesental. von hier aus startet auch eine Fahrradtour entlang der alten Bahnstrecke bis nach Braunlage",
"efe6b4b4-2e78-4166-95c3-de782a7d08f3","10.297253","51.911688","Langelsheim -","Parkstreifen an der Innerstetalsperre. Kein Verbotsschild für Übernachtung. Super Ausgangspunkt zum Wandern um die Talsperre, zum Radfahren oder um im See zu schwimmen. Super mit Hunden oder Kindern. Campingplatz mit Tretbooten und Restaurant fußläufig erreichbar.",
"f5a65e34-ae68-445b-8d40-589f449de7b3","10.83330244826382","51.558999990546326","Parkplatz für 99","Parkplatz, Eisdiele nebenan",
"a546ea03-8ae3-4f4f-a0eb-4797fcfdef18","10.7326","51.809799","Parkplatz für 85","Kleiner Schotter Parkplatz und Ausgangspunkt für Wanderungen. Liegt an einem kleinem Bach nähe einer Bundesstraße welche aber nicht so stark befahren ist. Mülleimer vorhanden.",
"d9fe8984-b9e4-42dd-8b89-68249dbdeb6d","10.849052455147916","51.75805048703854","Parkplatz 89,steiler Weg","Parkplatz",
"c1fe23e3-94e4-4e67-8a0b-c38481c21ce6","10.681539406451574","51.75235597379029","Parkplatz Straßenrand für 21 ","Parkplatz an der Straße. Großer Absatz mit kurzem Weg.",
"ac985673-542d-4e06-b45e-cc70479efbba","10.9533","51.812599","Parkplatz für 80, 81, 82","Parkplatz unterhalb der Burg. B6 ist noch zu hören.",
"10ca321f-8b3a-4bab-aec3-73cc1dcbb64f","10.845766195252509","51.754370760907385","Parkplatz für 88 und 89 steiler  Weg ","Parkplatz",
"ae0617ef-19e8-4dd1-9119-1dd9d9d72d4c","10.62726","51.61409","Walkenried - 1 Schäferwiese","Schöner kleiner Stellplatz, direkt an einem kleinen Fluss, für kleine und große Wanderungen perfekt. Keine Schilder oder ein Verbot! Bitte Müll und sonstige Hinterlassenschaften mitnehmen.",
"5be7b5b3-e862-4fa1-9f3d-d29f263827ae","10.648089","51.894532","Bad Harzburg - 37 Blankenburger Straße","Wanderparkplatz an Ende einer Sackgasse/Wohngebiet direkt am Waldrand. Nicht ganz gerade... Für Fahrzeuge bis 6,00m-6,40m ok. Nur ein paar Meter neben der ehemaligen innerdeutschen Grenze.",
"992c91ad-694c-45b9-bbb0-536e51e3ac14","10.73907","51.79207","Wernigerode - L100","Waldparkplatz an Landstraße abgeschirmt durch ein paar Tannen.",
"ec5603f1-8168-4600-a134-60b00ce828d5","10.665757","51.603422","Parkplatz Stadtwald Ellrich","Kleiner, ruhiger Wanderparkplatz, ideal für eine ruhige Nacht und eine Wanderung am nächsten Tag. Keinerlei Infrastruktur!",
"2da7c23a-52b9-4ac4-81a5-1797ef54a849","10.843684","51.697893","Hasselfelde - Unnamed Road","Wanderparkplatz Murmelbachtal an der Rappbode mit vielen Wanderrouten rings um die Rappbode. haben hier eine ruhige Nacht ohne Probleme verbracht.",
"b8c80dc8-1b9a-4976-bf13-6a085e3e7495","10.79137","51.603151","Harztor - 6 Netzkater","Parkplatz neben dem Forstamt,Zufahrt von B81 Ausschilterung Besucherbergwerk Rabensteiner Stollen. Hier ist auch der Haltepunkt der Harzer Schmalspurbahn mit Gaststätte.",
"bc454f47-cf2f-4892-827c-eec647eff421","10.73425","51.58054","Wohnmobilstellplatz Appenrode","Gebührenfreier Stellplatz auf überwiegend ebenen Untergrund mit Schotterrasen. In der Nähe ausgewiesene Wander- und Fahhradwege, Naturdenkmale Am Platz: WLAN, Strom, Hunde erlaubt, ganzjährig nutzbar. Für die Übernachtung und Strom etc .kann eine Spende durch den Schlitz, für die Weiterentwicklung und Erhalt das Platzes. Es ist derzeit keine V/E möglich!Zufahrt ist flach um das alte Gebäude herum. Bitte die Stellrichtung beachten.",
"8925de76-b3ad-4278-8267-d02bef54d0e5","10.830021","51.746481","Elbingerode (Harz","Ist nah bei einer Kläranlage hinter einem Hügel (der Wind darf nicht aus Westen kommen). Dafür entschädigt in den Abendstunden der Bodennebel,der fast täglichen mystisch zu sehen ist.",
"a7cae50b-fb75-4d93-8f8a-5f9763128178","11.382809","51.661819","Alterode - 1 Schlackenmühle","Großer, ebener Parkplatz, neben einem Restaurant. In der Nacht war die Straße kaum zu hören.",
"0e676a82-9d00-460d-8476-a53d4868bcb0","10.801773","51.833777","Wernigerode - Am Lustgarten","Parkplatz am Fuße des Wernigeroder Schlosses , guter Telefon und Daten Empfang , Mülleimer vor Ort , Ausgangspunkt für Wanderungen , Ruhe pur direkt am Klostergarten ( Lustgarten )",
"48c27354-36bd-4b72-8335-e1dc6c70991c","10.907335","51.773862","Hüttenrode - Alte Blankenburger Str.","Sehr ruhiger Platz, umgeben von Wald, hinter dem Friedhof. Platz für 5-6 Wohnmobile.",
"792ea8f4-5647-42fd-9f3f-0166f9bad17d","10.723718","51.842258","Ilsenburg (Harz","Parkplatz des Tennisplatzes. Keine Ver- und Entsorgung möglich, kein Strom. Dafür extrem ruhig.",
"ba1b34e9-de9d-41f7-a897-f4e9e32ad538","10.723365","51.842619","Ilsenburg (Harz","Sehr ruhige Nacht gehabt. Für Wohnmobile sind lange Parkbuchten an der Straße. Optimal für 1-2 Nächte",
"78ee44e5-782c-4691-aa44-6c8c53cb39fb","10.91155","51.78134","Blankenburg -","Sehr schöner idyllischer Platz, zwischen Straße und Bahngleisen aber trotzdem sehr ruhig.",
"e5c63c83-602b-441c-8728-dff840bb2f9c","10.953762","51.785869","Parkplatz auf der Burg ","Sehr schöner ruhiger Platz in der Nähe des Schlosses ohne Versorgung. 15 Minuten zur Stadt",
"bf9cca1d-15ad-43ad-9c59-e5450ebac072","10.89635","51.534227","Herrmannsacker - L1037","Einfache Wiese mit schöner Aussicht auf die Talsperre und das bergige Umland. Tagsüber viele Angler vor Ort und recht stark befahrene Straße in Hörweite, Nachts quasi kein Verkehr. Viele Stellmöglichkeiten auf der gesamten Wiese.",
"7938331c-6f7e-4a88-85d7-fb79ec7136cf","11.285069","51.678867","Falkenstein","Burg Falkenstein im Harz. Am Tag zahlt man drei Euro, nachts steht man kostenlos bis 9.00 Uhr. Es gibt einen Spielplatz und Mülleimer. Am Tag kann man für 0,50 Cent Toiletten am Platz nutzen. Ruhig in der Nacht und perfekt um am Tag die Burg zu besuchen.",
"3652e792-90bb-487f-95db-a05592a3c5f6","10.940703","51.814963","Blankenburg (Harz","Tagsüber sehr voll und dicht an der Straße.",
"711ba48d-b0ce-4b95-b53d-31960f27914b","11.20674","51.566104","Sangerhausen - 2 Talsperre","Kleiner Parkplatz an der Staumauer. Nur für kleine Camper / Kastenwagen bis 6,5m geeignet . Schmale 5km Zufahrt aus Richtung  Wippra. Kein Funknetz",
"eb399df1-2c27-4015-83e5-f233821de43c","11.123157","51.646545","Harzgerode -","Toller Ort zum Übernachten. Wir hatten hier eine sehr ruhige Nacht hinter einem kleinen Felsen. Am kleinen Bach dicht am Wald.",
"1f477f75-21d2-4990-a56e-78d7d7838c34","11.11397","51.6477","Harzgerode - 5 B185","Parkplatz, Tag & Nacht kostenlos. Keine Einschränkungen. Direkt am Bahnhof der HSB: nachts kein Zugverkehr u am morgen kann man die einfahrende Bahn/Dampflok direkt sehen. Parkhäfen für PKW bis Campervan. WoMo passen nicht. Tagsüber eher voll, nachts idR leer. Liegt zwar an Bundesstraße, nachts aber kaum Verkehr! Mülleimer vorhanden.",
"c44a191b-9bfe-4b3f-84c4-d518baf43c2b","11.09127","51.62845","Harzgerode - 3c Kreisstraße","Ein schöner und ruhiger Stellplatz direkt neben einem Spielplatz und Sitzgruppen. Perfekt für eine Übernachtung im Auto. Ein Wohnmobil dürfte auch gut Platz haben.",
"1305b02b-60b9-42a0-8260-1e1c7afc54da","11.059777","51.612767","Parkplatz für 175, 194","Bergwerksmuseum ""Grube Glasebach""! Sehr schönes Museum ""Unter Tage"" mit sehr freundlichen Betreibern. Privater Verein. Größerer Parkplatz, Tags über gut besucht. Übernachtungs Erlaubniss war kein Problem, haben sehr ruhig gestanden, und am nächsten Tag die Führung mitgemacht.",
"530e9802-befb-4b28-a5fd-7271826691d4","11.191643","51.674218","Parkplatz Selkemühle","Parkplatz an der Selkemühle mit Übernachtungsmöglichkeit. Am Ende einer Sackgasse gelegen. Guter Startpunkt von Wander- und Radtouren. Parkplatz sehr ruhig.",
"dfd82fa8-51be-4b4a-899a-3c53d75e6b9c","11.050537","51.694839","Thale - 4 Infang","Wanderparkplatz umgeben von Wald. Recht groß, hier haben bestimmt 15 Mobile platz und es ist recht ebenerdig. Die Straße hört man nicht, hatten eine ruhige Nacht für uns allein. Von hier aus kann man gut zu den Teufelsmühlen und den Angelteichen wandern.",
"86432efe-3311-44db-b5b0-02327b16e2bc","11.028592","51.685064","Thale - 217 Käufung","Großer staubiger Parkplatz. Wohnmobile dürfen nur tagsüber parken. Kostenpflichtig von 9.00 bis 18.00 Uhr. Übernachten sei verboten, steht kleingedruckt auf dem Fahrkartenautomaten. Sie können bar oder mit der App bezahlen. Bushaltestelle gegenüber, ideal für Wanderungen.",
"cea75fbf-dd79-4c21-9466-8da5dfa72354","11.4516","51.593399","Mansfeld - 14A Lutherstraße","Asphalt Parkplatz mit anderen Fahrzeugen geteilt, ganz flach, ideal für die Stadt und die Umgebung zu besuchen, Wander- und Radwege. kostenlos nicht erschlossenes.",
"c6ddd89e-e7c9-4d6a-8200-30b58802113f","11.02525","51.72561","Thale - L240","Kostenlose Parkplätze am Straßenrand in der Nähe vom Hexentanzplatz (ca. 5 min Fußweg)",
"5aa50c33-49ec-4b17-bff7-d5f3196dd827","11.026705","51.7322","Thale - Hexentanzplatz ","Sehr schönes Platz mit fantastischem Ausblick!",
"5ef6b0d3-15d6-4922-94d8-e0c6358efac8","11.090701","51.756975","Parkplatz für 188","Hier können Sie parken, tagsüber gut besucht. Auch für große Wohnmobile geeignet.",
"20d9894e-1a7e-460f-8449-1012c6ed642c","11.017653","51.740852","Thale - 2 Rosstrappe","Kostenloser Parkplatz, direkt an der Bergbahn. Nicht wirklich gerade. Bänke vorhanden. Es gibt keine Toiletten.",
"5499897b-a8b0-4da8-8d62-c16e56338b4a","11.0278","51.74703","Thale - 1A Parkstraße","Einfacher Stellplatz auf Rasen entlang der Straße ohne Versorgung. Entsorgung auf Klostercamping-Thale möglich. Tages- oder Übernachtungs-Ticket verfügbar. Guter Ausgangspunkt für Wander- oder Biketouren und nahe der Seilbahnen.",
"4667404a-8733-4526-9805-3ccee563dfc4","11.154872","51.785886","Quedlinburg - 1 Bahnhofsplatz","Großer gebührenpflichtiger Parkplatz neben dem Bahnhof für große Wohnmobile (9,50 m) Kein Service. 1km zu Fuß vom Zentrum entfernt, schöne Fachwerkhäuser.",
"5b7f4b29-d930-4ea6-a6d9-7e581faf74e7","11.08002","51.72988","Parkplatz für 73, 187","Kleiner Parkplatz am Fuß der Lauenburg und in der Nähe der Stecklenburgruine. Sehr ruhig und umgeben von Wald und einem kleinen Bachlauf. Es gibt eine überdachte Bank mit Tisch.",
"443dd616-5994-44dc-a7d9-51a354de4dd2","10.95483","51.4977","Südharz - 2 An der Heimkehle","Parkplatz der Heimkehle (Höhle). Wohnmobile und Camper kostenlos. Besichtigung der Höhle möglich. Restaurant direkt am Parkplatz.",
"8a2a7fd6-d950-4474-a36c-199af062e445","11.002212","51.780277","Blankenburg (Harz","Ein schöner ruhiger Wanderparkplatz direkt unterhalb der Teufelsmauer. Er ist zwar an einer Straße und nur mit einem hohen Gebüsch abgetrennt, aber hier war so wenig Verkehr, dass es überhaupt nicht gestört hat. Der Parkplatz gehört zum Helsunger Krug und die Wirtsleute sind freundlich und offen. Es empfiehlt sich aber dort zu fragen.",