2fab4633-2a4d-466c-9f05-38fd2e72e540;10.452418;51.772276;Clausthal-Zellerfeld - ;Asphaltierter Parkplatz an der Straße, die abends/nachts sehr wenig befahren ist. An einer Stelle hat man etwas Fernblick. Die abgestorbenen Bäume bieten einen etwas traurigen Anblick. Das Vogelgezwitscher und ein schöner Sonnenuntergang entschädigen. Ein Schild warnt vor Wildschweinen.
d0d9d9d2-6b8f-4275-bb6f-5ffe66a908d1;10.457914;51.767919;Altenau - B242;Kleiner Parkplatz bei der Magdeburger Hütte, schöne Aussicht ins Tal. Allerdings direkt an der Straße - uns hat es nicht gestört da nachts kaum befahren. Auf dem Parkplatz vorher WoMo-Verbotsschild, aber hier nicht, sind über Nacht geblieben, ganz problemlos.
10c23245-574f-48e1-bf9f-4852f2edebae;10.443244;51.797925;Altenau - 35 Karl-Reinecke-Weg;Allgemeiner Parkplatz der Therme "Heißer Brocken" in Altenau. Es gibt keinen ausgewiesenen Bereich für Wohnmobile. Wenn Sie Strom möchten, parken Sie in der Nähe der Stromsäulen. Quadrat teilweise schräg. Unterirdisch asphaltiert, teilweise Schotter.
f6100122-332a-4580-befe-74a7927378c7;10.448729;51.80102;Altenau - 16 Sonderstraße;Tagesplatz ohne Ver- und Entsorgungsmöglichkeiten. Ausgangspunkt für tolle Wandertouren. Spielplatz in der Nähe.
342119e7-70fb-40d0-bd68-6a89abfc75fb;10.460371;51.798906;Altenau - 43 Kleine Oker;Kleiner Parkplatz des Waldschwimmbades am Ende einer Sackgasse. Freibad (mit dem Wasser der kleinen Oker = a...kalt) kostenfrei. Kleiner Spielplatz mit Rutsche, Schaukeltieren und Sandkasten auf Schwimmbadgelände. Übernachtung (für kleine Mobile und Kastenwagen <6m) geduldet. nachts sehr ruhig
a7430a35-315c-4f2c-b303-d3d999921ad6;10.448869;51.803968;Altenau - 3 L504;Altenau, Kostenloser Stellplatz auf einem Parkplatz. Der Platz ist gut für einen Tag. Direkt im Ort. Gegenüber ein Lebensmittelladen. Zu Fuß ist die Ortsmitte gut zu erreichen. Guter Ausgangspunkt für Wandertouren. Keine Ver und Entsorgung
74194bb0-24e4-4226-9faf-4d9ca2b15d59;10.36788;51.79001;Clausthal-Zellerfeld - B242;Netter ruhiger Platz ein Stück abseits der Straße. Die Straße hört man kaum, Man steht idyllisch.
dd9e1dbb-1fc6-44d5-a77d-be84513fa153;10.353764;51.743557;Osterode am Harz - ;Kleiner Erholungsplatz am Waldrand, gut zu erreichen (nahe einer Straße, welche jedoch nachts wenig befahren ist), Pause machen erwünscht
e8beac38-f6cf-4ff0-a647-5123a1d7fb3b;10.351475;51.747814;Osterode am Harz - B498;Parkplatz oberhalb der Talsperre
b7e70629-4894-4ee2-b290-1471f0c1763e;10.467565;51.806422;Altenau - Schultal;Parkplatz Tischlertal. Wir haben hier im Apr. 2020 (Corona, alles geschlossen) für 2 Tage/Nächte problemlos gestanden. Nur offenes Grillen sollte man wg. Waldbrandgefahr unterlassen. Links führt vom Parkplatz ein Fussweg nach ca. 100m über eine Holzbrücke zu einem idyllisch am Bach gelegenen Picknickplatz. Altenau auf schönem Weg durch die Wiesen des Mühlenberg fussläufig erreichbar. Auch diverse Wanderungen von hier aus möglich!
130efdc1-9f45-40d5-9562-ac54ed0d37a3;10.514774;51.761;Sankt Andreasberg - 8 Sonnenberg;Schöner asphaltierter Stellplatz für Wanderungen z.b. zum Oderteich (1,8 km) Der Weg dorthin ist mittelschwer einzuordnen. Ziemlich viel Furchen und Wurzelwerk.  Parken nur ab 6 - 22 Uhr erlaubt
3648981a-90de-4637-a930-05827c762c37;10.38218;51.806348;Clausthal-Zellerfeld - ;Sehr Ruhiger Parkplatz, direkt am Waldrand idealer Ausgangspunkt für Wandertouren/ Fahrradtouren für einen Zwischenstopp über Nacht gut geeignet Platz für 1- max. 2 große Wohnmobile leicht geschotterter Waldboden als Untergrund
a0143a26-dc20-4e13-895e-42c433a23a08;10.447465;51.703719;Herzberg am Harz - L521;Wanderparkplatz Sieber. Jetzt mit übernachtsungsverbotsschild, da der Ort sehr verschmutzt wurde. Etwas abseits von der Straße die sehr wenig befahren ist. Sehr ruhig. Grenzenlose Möglichkeiten zum Wandern. Im Winter gibt es in der Nähe eine Langlaufloipe. Eine Alternative wenn der ausgeschilderte Stellplatz in Sieber belegt ist.
2ab85c2b-75af-4aad-96b2-fc2a5378e1df;10.509032;51.797672;Altenau - L504;Einfacher Parkplatz ohne Verbotsschilder mit leichter Schräglage
ac128bfd-8d58-4395-845c-d89245d8b842;10.33167;51.77193;Clausthal-Zellerfeld - 8 An der Trift;Wanderparkplatz „An der Trift“. Ein breiter Schotterweg auf dem auch zur Ürbernachtung geparkt werden kann. Durch die Hanglage ist das Längsausrichten des Fahrzeugs hier nur bedingt möglich.
23bdda6c-c3cd-4d9c-b1af-86a487088453;10.418396;51.694225;Herzberg am Harz - 40 Runde Wiesen;Kostenloser Wohnmobilstellplatz für 4 bis 6 (je nach Länge) Mobile neben dem Feuerwehrgebäude. Zufahrt über die Strasse , Tiefenbeek. Dort befindet sich eine Damen- und Herrentoilette in gepflegtem Zustand. 50 m entfernt ein Freibad. Bei dem hintersten Platz ist der Satelitenempfang nicht möglich. Wirklich sehr ruhig. Der angrenzende Bolz- und Spielplatz kann bei gutem Wetter vielleicht zu hören sein. Sehr gute Wandermöglichkeiten. Liebe Gemeinde Sieber, vielen lieben Dank für diesen Platz. Keine Ver- und Entsorgungstation.
cdbe476f-02d1-4193-97a6-97f40142490f;10.46875;51.69771;Osterode am Harz - Königshof;Befestigter Parkplatz im Siebertal am Beginn einer autofreien Straße in den Nationalpark Harz. Nicht besonders ruhig, da in der Nähe die L521 vorbeiführt, die von Motorradfahrern geliebt wird. Aber ein sehr schöner Ausgangspunkt für Wanderungen.
dded46d2-c06f-42fb-bace-3c41eb563c67;10.521487;51.723669;Sankt Andreasberg - ;Parkplatz. Kein Service. Naturlehrpfad und Straße in der Nähe, daher ein wenig Verkehrslärm.
ef9a4e56-eab8-4869-bcc5-7122a8edad46;10.323746;51.783663;Clausthal-Zellerfeld - B241;Kleiner Parkplatz mit Schotteruntergrund, ein bisschen uneben. Kurzer Fußweg zu einem der schönsten Seen Clausthals. Hier darf man auch baden gehen. Schöner Startpunkt für eine Wanderung oder Tour mit dem Mountainbiker.
c56d3eb3-467e-4127-bc21-6bddb2bdaa22;10.379545;51.696707;Herzberg am Harz - Unnamed Road;Platz direkt in der Natur. Mit Picknickplatz. Nur wenig genutzt. Naturbach direkt am Parkplatz. Guter Startpunkt zum Wandern im Nationalpark. Übernachten nicht erlaubt. Bis 22:00Uhr frei. Keine Versorgung, keine Entsorgung. Kein Handyempfang.
10bf3cf5-5a3c-4daa-9725-4781a383eaec;10.350494;51.810868;Clausthal-Zellerfeld - 27 Haus-Herzberger-Straße;Parkplatz des Waldseebades direkt am See. Wenig Verkehr. Schön für einen Spaziergang um den See und 8 Min Fußweg vom Italiener Lucania entfernt. Dabei macht man einen schönen Spaziergang durch die "NUR Dach Häuser", eine Feriensiedlung mit kleinen Häuschen.   Lage direkt am Waldseebad. Hier der einzige See, an dem man mit Bademeister in der Umgebung baden gehen kann.   Platz gross genug für 50-70 Fahrzeuge, aber meist sind hier um die 5-10, meistens ist man ganz alleine.  Untergrund: Schotter, ebene Fläche  Im Winter wird hier der Schnee gelagert, daher dann nicht befahrbar.
714a11aa-490f-4c0f-9aff-ef4b635aa512;10.53156;51.79773;Altenau - L504;Kostenlose Parkplätze (Keine Wohnmobile von 22:00 bis 06:00 Uhr)
b67eaffd-b2f6-4df5-a5f7-80c88b66b62b;10.364766;51.698172;Herzberg am Harz - Unnamed Road;Parkplatz direkt hinter dem Campingplatz. An einem Bach gelegen. Grillhütte in direkter Nähe. Auch als Picknickplatz zu nutzen. Kinderrutsche. Guter Ausgangspunkt für Wanderungen.
120b921b-d213-4ddf-acc9-2827b0f2d396;10.427661;51.83576;Schulenberg im Oberharz - 17 Tannenhöhe;Parkplatz am Ende einer Sackgasse in der Nähe der Okertalsperre. In der Nähe am Waldrand Bänke zum Rasten.
141e1f7b-06a4-49a2-8046-0b988cd7ea3e;10.550827;51.774439;Sankt Andreasberg - 2 Oderbrück-Süd;Gebührenfreier, öffentlicher Parkplatz an der Hauptstraße. Im Winter stark frequentiert, übernachten verboten
214e3552-49f7-4fa1-8ac9-584a2a5e38cf;10.309459;51.740825;Osterode am Harz - Unnamed road;Ein Parkplatz an der Staumauer des Stausees. Stellplatz für Wohnmobile per Schild erlaubt. Ok öffentliche Toiletten. Übernachten laut Schild (typisch deutsch) nicht erlaubt
64e9b3f7-43a3-42df-a17b-5be84dcd1b78;10.435049;51.837041;Schulenberg im Oberharz - 14 Wiesenbergstraße;Normales Parken über dem Campingplatz, ruhig, kostenloser Zugang zu den Toiletten und sehr schöne Aussicht
daafb6d0-797a-4242-b019-f3bda0464526;10.30715;51.77372;Clausthal-Zellerfeld - ;Kleiner Stellplatz mit einem Weg zum See direkt im Wald. Ruhige Nächte, wenig Verkehr.
b97e73d3-0882-406a-a896-262cd71515b3;10.552319;51.77618;Sankt Andreasberg - 10 Oderbrück-Süd;Kleiner kostenloser Parkplatz für Transporter und Kastenwagen, perfekt für Wanderungen, direkt an der Straße.
1cd950e1-014f-453a-82ff-4abc2585ecc5;10.452103;51.83671;Schulenberg im Oberharz - 498;Große Fläche direkt an der Okertalsperre zum verweilen in der Nacht. Umgeben von Wald und einem kleinen Teich. Stehen in der Nacht wird geduldet. Ebene Fläche. Sehr ruhig.
7eb51542-b69b-4410-878d-1083f3687e7d;10.30533;51.77274;Clausthal-Zellerfeld - Unnamed Road;„Holzumschlagplatz am Prinzenteich“
42b057fd-8ecb-4184-9622-20963beac8db;10.55049;51.784652;Altenau - B4;Parken an der B4. Sehr guter Ausgangspunkt für Wanderungen und Motorradtouren.
870a1559-f7ca-453e-a5df-99ad84a02a7e;10.451275;51.837796;Schulenberg im Oberharz - ;Einfacher Parkplatz für  Wohnmobil super  Bitte kein Müll liegenlassen sondern mitnehmen denn sonst ist hier ganz schnell eine Schranke vor
dc78308f-fb66-41d8-b042-afa5b045fb15;10.3361;51.81351;Clausthal-Zellerfeld - 5A Am Alten Bahnhof;Wohnmobilstellplatz „Alter Bahnhof“ am Busbahnhof in Clausthal-Zellerfeld. Wird auch als Parkplatz für PKW genutzt. Öffentliche Toilette 30 m entfernt (laut Schild). Kurtaxe ist in der Touri-Info zu entrichten - ansonsten kostenlos. Bergwerkmuseum ganz in der Nähe.
980fae6e-20a5-408a-b4de-a6d8bf0eabb5;10.536247;51.804067;Großparkplatz Brockenblick;Parkplatz an der Bavaria Alm mit Aussicht auf den Brocken. Für eine Nacht super. Vorsicht! Platzwart  gibt falsche Infos bezüglich der Uhrzeit, wann man den Platz verlassen soll, laut Platzwart sollte ich um 6 Uhr wegfahren. Das kam mir komisch vor also habe ich den Betreiber angerufen und es hat sich ergeben, dass ich im laufe des Vormittags abfahren darf, ohne etwas dazu zahlen zu müssen.
4716c8f8-802f-429b-aded-1761d94a6a32;10.440412;51.839212;Schulenberg im Oberharz - L517;Parkplatz ohne Wohnmobil verbot. Direkter Zugang zum See. Direkt an einer wenig befahrenen Straße.
09eabbb2-9094-4cc3-87a7-87a06445229f;10.371149;51.830951;Clausthal-Zellerfeld - 13 Sonderweg;Parkplatz mit Schotter 150 Meter von einem Badesee entfernt mit vielen gemütlichen Badebuchten und Grillmöglichkeiten
5111ca3f-8c32-469a-9fca-2ff90fe8f5d0;10.45117;51.83877;Altenau - B498;Flacher Parkplatz in der Nähe des Wassers. Neben der wenig befahrenen Straße. Genügend Platz für 2-3 Camper.
e20544a8-1859-4933-b708-b215afbf6982;10.44366;51.84116;Schulenberg im Oberharz - 2 Okertalsperre;Kleiner Seitenparkplatz an der Straße mit Schotter. Etwas abschüssig, aber noch okay. Schöner Ausblick, guter Startpunkt zum Wandern und zum Mountainbike fahren. Auch mit Hunden äußerst entspannt. Nachts war es schön ruhig mit einigen anderen Van-Reisenden, die dort ebenfalls genächtigt haben. Keine Verbotsschilder hinsichtlich Nachts dort stehenbleiben. Tagsüber viel los und viel Verkehr, aber da ist man ja eh unterwegs. Abends wird es ruhig.
f651ebf2-f16f-4589-9836-48b194a297f9;10.447415;51.840993;Schulenberg im Oberharz - L517;Parkplatz an der straße, direkt am wasser mit bademöglichkeit, campen möglich im wald auf der anderen straßenseite.
2bc05b08-8a52-442a-a1a1-3f839487bde3;10.50255;51.68997;Sankt Andreasberg - ;Platz, der vermutlich auch für das lagern der Holzwirtschaft genutzt wird (sieht man auf Sattelitenfotos in Maps). kleiner Fluss der zu hören ist, anliegende Straße nachts sehr ruhig. Wir blieben von 21:30 bis 9:30 und sind niemandem begegnet.
bc68ebe6-296e-475c-98e8-9f950dc21baf;10.349974;51.827691;Clausthal-Zellerfeld - 78 Goslarsche Straße;Erbprinzentanne Kleiner Parkplatz direkt neben der Straße und direkt am See. Schöne Aussicht über den See. Vermutlich kann man in dem See baden, konnten wir nicht testen. Verkehr auf der Straße hält sich zumindest abends in Grenzen bzw. nachts recht ruhig. Die Aussicht entschädigt sehr.
1a44f5b5-57fe-4c39-84a5-e59c8c38bcf9;10.31283;51.80777;Clausthal-Zellerfeld - 8 Am Ottiliaeschacht;Ruhiger Platz für kleine Camper, geschotterter Untergrund. Unterhalb vom Ottiliae Schacht in Clausthal-Zellerfeld. Keine Ver- oder Entsorgungsmöglichkeiten. Kein offizieller Parkplatz. Ideal für eine Nacht. Ins Zentrum mit Gaststätten ca. 10 Minuten zu Fuß.
4164e0f4-83d4-47c5-9cb1-0a14932ba745;10.292926;51.803081;Clausthal-Zellerfeld - Hüttenstraße;Kleiner schöner Rastplatz. zwischen Rastplatz und Straße sind ein paar Bäume, sodass man die Straße nur hören kann. dort fließt direkt die Innerste lang.
2ef45a4d-f6d8-4ca7-b1c2-c94ab472fb3a;10.528883;51.838529;Bad Harzburg - ;Großer kostenfreier Parkplatz (ca. 25 Parkplätze) direkt an der Bundesstraße. Wohnmobile sind zwischen 22 und 6 Uhr nicht erlaubt.
723df276-b66f-4c91-8b46-941a9e25ae48;10.470723;51.858129;Romkerhalle;Parkplatz an der Straße, nah an Wanderwegen, tagsüber viele Kajakfahrer.
90b15acb-fcf4-468c-9691-f830df8f23b4;10.309576;51.833165;Wildemann - Unnamed Road;Ganz ruhiger Platz mitten im Wald super zum Wandern und Radfahren ohne Versorgung. LTE funktioniert
67cfccd7-ccd6-48a1-a0eb-ed826e59a24e;10.34739;51.669;Herzberg am Harz - Unnamed Road;Schöner Parkplatz in einem Waldstück , zwar direkt an der Straße aber dennoch zum Parken und Übernachten möglich . Vor dem Parkplatz rechts gehend mit ca 8 min Laufweg ein schöner Wasserfall mit Aussichtspunkt.
22bcc835-3a79-4420-8404-8e49c7d17cb3;10.319199;51.678624; - K7;Der kleine Parkplatz liegt direkt einer absolut ruhigen sackgassen landstraße . es fließt dort auch ein kleiner bach und man kann wandern oder mit den hunden spazieren gehen. auch für eine pause ist der platz sehr nett.
0c113358-de5d-4812-ae57-e3a1934aeee5;10.261523;51.736288;Osterode am Harz - 58 Alte Harzstraße;Schöne ruhige Plätze vor einem Sportplatz oberhalb von Osterode
26b70270-cfd1-4603-82b4-9c8b9ee1c292;10.330264;51.847452;Goslar - 1 Am Grumbach;Schöner, recht großer Parkplatz in der Nähe des Spielplatzes und des Liebesbankwegs. Man hört die Straße, aber wir haben trotzdem zwei schöne Nächte hier verbracht.
1684709d-c337-4a61-93e9-63a997a7466a;10.331236;51.848174;Goslar - Wiesenstraße;Ein öffentlicher Parkplatz in der Nähe von verschiedenen Badeseen. Auch der Liebesbankweg kann hier gelaufen werden. Stehen über Nacht wird geduldet. Liegt direkt an der Hauptstraße, aber Nachts sehr ruhig.
09b88bc8-48cd-42d1-8210-8196525954df;10.507609;51.662699;Bad Lauterberg im Harz - L520;Ein Waldweg, 3 km hinter Bad Lauterberg Richtung Sankt Andreasberg, auf der rechten Seite, kein Verbotsschild, wunderschön ruhig, zwei Bäche zur Erfrischung, Wanderwege zum Matthias Schmidt Berg
4fecb2c7-bc99-4727-ac5d-ec4137efcad8;10.315315;51.67743;Herzberg am Harz - ;Ruhigen,ebener Schotterparkplatz. Kaum verkehr,allerdings direkt neben Bahnschienen. wir haben hier trotzdem eine sehr angenehme Nacht verbracht.
0fb2c08a-1c21-4fcf-8807-87b2a72ef91d;10.259163;51.728286;Osterode am Harz - 30 Bleichestelle;Kostenloser Großparkplatz. Von hier aus ist man in gut 5 Minuten am Marktplatz. Der Weg in die Altstadt ist sogar vom Parkplatz aus ausgeschildert. Wenn man sich in den hinteren Bereich stellt, könnte man wohl sogar übernachten.
360f4aad-be95-4e0c-a573-7970520e7963;10.269042;51.808595;Harz - Unnamed Road;Grosser Wanderparkplatz im Wald etwas von der Strasse entfernt. Absolut ruhig. Sat- Empfang problemlos. Herrliche Wanderwege direkt vom Platz aus. Für Hundebesitzer ideal..
6c08bab7-1089-4c43-9096-519345aa1f64;10.342897;51.857134;Wohnmobilstellplatz an der Stabkirche in Goslar;Parkplatz direkt am Liebesbankwanderweg. Wasser gibt's 60 Liter für 2 Euro. Sonst bietet der Platz nichts weiter. Leider waren darum auch Spuren der Camper im Wald zu sehn. Eine Toilette empfiehlt sich hier. Sonst ist es in der Nacht ruhig. Für kostenlos kann man nicht meckern.
d6212607-6932-4e1a-9f48-3cd9e0b69005;10.59344;51.712677;Braunlage - 4 An der Waldmühle;Kleiner Schotterparkplatz neben der Straße. Von Bäumen umgeben. Ruhig genug für eine Nacht.
72abcd9b-89ad-4675-8887-c869fd128d38;10.336575;51.856349;Goslar - ;Neuer Parkplatz am Ortseingang. Keine Beschränkung. Leicht schräg.
af87c11d-4913-4bf4-ba47-7c89ae2033bd;10.60367;51.72448;Braunlage - 6 Flurweg;Kostenfreier Wanderparkplatz am Rande eines Wohngebietes als Ausgangspunkt für Biketouren, Wanderungen oder zum Skigebiet Wurmberg.
bc208a56-ef24-419f-8bd7-d29f33712b12;10.609767;51.737062;Braunlage - 1 Kegelbahnweg;Guter Platz, um Wanderungen im Harz zu starten. Möglichkeit, auf den Wurmberg zu wandern. Wenn kein Schnee liegt, ist hier eine Riesenfläche. Tagsüber ist die Straße gut belebt (am Wochenende) , nachts sehr ruhig! Wir waren im Winter hier, haben eine Nacht hier verbracht, nachts war es angenehm.
11f7c2f6-6c91-4e96-8648-5c9d4c305bef;10.3424;51.85999;Goslar - 2 An den Teichwiesen;Großer Schotter-Parkplatz direkt am Bikepark/Liftstation
6690be56-5c3c-4dc1-af7e-28b93db9829c;10.273626;51.819961;Wildemann - 21 Im Schwarzewald;Schöner Parkplatz mit direktem Zugang zum Bach. See ist zu Fuß in 3 Minuten zu erreichen, einfach der Beschilderung Hundewald folgen. Bitte lassen Sie keinen Müll herumliegen.
97e269d0-f565-476b-b456-85e5a1cbe4c5;10.60973;51.73479;Braunlage - 3 Karl-Röhrig-Straße;Idyllischer Platz. Liegt in einer wenig befahrenen Straße an einem schönen Bach. Haben ihn als Ausgangspunkt für eine Brockenwanderung genutzt.
7e2b8476-7aec-48df-8d9c-d1cd663279ad;10.324045;51.853705;Goslar - ;Schotter Parkplatz. Nahe am See mit Öffnungszeiten von 11 bis 18 Uhr. Anlage kostenfrei mit Spielplatz. Wird abends aber abgeschlossen. Es gibt auf der anderen Seite des Sees am Waldrand noch Bademöglichkeiten außerhalb der Öffnungszeiten.
a53acfd9-f65b-464e-9241-7e5f5ba7c14c;10.611936;51.732365;Braunlage - 26A Harzburger Straße;Neben der Seilbahn, zu Fuß zu allen Restaurants, Geschäften und Pubs. Kostenlos von 18:00 bis 08:00 Uhr. Parken für Wohnmobile von 22 Uhr bis 8 Uhr nicht erlaubt
e81559ad-e48d-47d5-9fae-0ef83909f61e;10.55669;51.67427;St. Andreasberg - 27;Parkplatz an der Straße, nahe des Oderstausee. Zur Straße ein Zaun so das auch der Hund frei laufen kann. Über eine Brücke erreicht man den Stausee in 20-25 Gehminuten. Für den morgendlichen Hundespaziergang perfekt.
87476a2c-8dad-4004-b693-2c68fdfa7db1;10.547585;51.85109;Bad Harzburg - Radau-Waterfall;Parkplatz am Loipenstart am Eckerstausee und Brocken.
5abf7652-6b46-4397-b300-2ab84b2c928f;10.339178;51.657128;Herzberg am Harz - 23 Sieberstraße;Kostenfreier Stellplatz zentrumsnah für eine Nacht und ein Mobil. Sieberstrasse 16-18 die offizielle Adresse. Ein Parkplatz der nicht wirklich attraktiv ist. Daher nur bedingt empfehlenswert.
ffba1c80-a88b-4c20-b7f3-9d424764f411;10.24574;51.73013;Osterode am Harz - 17 Sösepromenade;Platz an der Sösepromenade. Für eine Nacht okay, wenn man sich größtenteils im Fahrzeug aufhält. An der Promenade ist eine große Wiese
046bee61-8c73-4710-a75b-c16a4d0d2099;10.614989;51.7276;Braunlage - 21 Elbingeröder Straße;Kostenloser Parkplatz. Stadt, Bergbahn und Schwimmbad sehr nahe. Nachts ruhig
a5b420d9-69bf-412c-8bbf-6049cc25492f;10.507993;51.649694;Bad Lauterberg im Harz - B27;Einfacher Parkplatz, direkt am Stausee und an der Bundesstraße. Nachts aber kaum befahren und ruhig. Gut für eine Nacht.
561c188c-2b28-49f4-965d-8978186020f1;10.329649;51.655029;Herzberg am Harz - 1 Schloß;Parkplatz am Schloss sehr ruhig    10 min Fußweg in die Innenstadt    Ausgangspunkt für Wanderungen
c6b07fac-72b1-4a50-a379-f59e8c07153b;10.23413;51.74008;Osterode am Harz - ;Stellplatz gut für ein oder zwei Tage.
1035371a-2000-4fb0-8400-fe4c0811267b;10.40414;51.637681;Herzberg am Harz - ;Parkplatz an der Einhornhöhle. Großer Parkplatz im Wald . Parkmöglichkeit von 6-20Uhr. Gute Zufahrt über befestigte Straße. Sitzmöglichkeiten , Holzbänke und Holztische vorhanden. Wir waren mit unserem Wohnmobil 7m dort. Gut geeignet für Spaziergänge und Entdeckungen.
d180ef0f-7fd2-446e-8839-99300fc84db0;10.629356;51.750542;Braunlage - ;Großer Parkplatz mitten Harz an der Wurmberg-Skipiste. In der Skisaiso kann es sehr voll sein.  Schöne Wanderwege.  Parken für Wohnmobile von 8 bis 22 Uhr
fedd476c-e609-409a-a665-3bc18f48987b;10.420699;51.883703;Goslar - 2 Bergtal;Einfacher Waldparkplatz, absolut ruhig, wer es nicht ganz so abgeschieden mag bleibt ca 600 m davor auf dem Parkplatz des Bergwerk, der ebenfalls frei ist, nachts auch erleuchtet. An dem kleinen See zwischen beiden Platzen gibt es gemütliche Bänke zum picknicken. Guter Ausgangspunkt für Wanderungen. mit dem Fahrrad ist man in 10 Min. im Zentrum von Goslar (2,5 km). Zurück dauert es bergauf etwas länger.
be7fad9a-6dc3-41b5-87f3-c99afa72f3f0;10.46004;51.637553;Bad Lauterberg im Harz - 17 Lutterstraße;Grosser Waldparkplatz. Auch für grosse Mobile geeignet. Sehr ruhig, da die Straße nur noch zu einem Waldcafé führt.
0410fd31-78b1-43cb-89ef-d0d32d1ae49b;10.508001;51.644038;Bad Lauterberg im Harz - ;Traumhafte Aussicht ähnlich wie beim Campingplatz in der Nähe nur ohne Infrastruktur, dafür aber kostenlos. Vögel singen, Wasser rauscht. Man liegt in einer Flugschneise (Leipzig Halle). Allerdings trübt es den Standort kaum dank der traumhaften Aussicht.
4e118c40-0832-48c5-a3ee-c9a353cbbdac;10.243269;51.814086;Bad Grund (Harz;Ausweichparkplatz von den Iberger Tropfsteinhöhlen. Am Waldrand neben einem Sportplatz gelegen. Ruhig und eben. Bis zum Ortskern oder zu der Tropfsteinhöhle sind es ca. 700 Meter. Guter Standort für Wanderungen, das Uhrenmuseum, oder den Schacht Knesebeck zu besuchen. Im Ort gibt es Restaurants, Cafés und einen gut sortierten Supermarkt. Die Zufahrt erfolgt über eine schmale Straße.  Fahrer ganz großer Fahrzeuge sollten sich das vorher anschauen.
eb2f35a0-c929-4b06-822c-354a2412a454;10.456804;51.631285;Bad Lauterberg im Harz - 23 Weideweg;Kleiner Waldparkplatz für 1 bis maximal 2 Camper. kein Verbotschild etc.. In direkter Nähe zum Ort. Wenig bis kein Verkehr.
cbc532d1-d1a3-4651-a412-4e4483f32535;10.636932;51.735107;Elend - B27;Schöner Platz für eine Nacht. Nachts sehr ruhig, schöner Spot für ein Frühstück in der Sonne. Direkt am Hexenstieg.
a084ba69-22d4-46c2-80db-fca093b16adb;10.4875;51.6337;Wohnmobilstellplatz Bad Lauterberg im Harz | Vitamar;Stellplatz an der Therme mit Wellenbad. 5 markierte Plätze nur für Wohnmobile. Während der Öffnungszeiten des Bades darf man die Toilette im Eingangsbereich nutzen. Platz ist kostenlos. Flach und gepflastert. Befindet sich in einer Sackgasse. Bad Lauterberg hat auch eine Innenstadt. Freitags ist meistens Markt.
c2f22313-6e4d-4d91-a4b0-f0f566481bfb;10.483568;51.632747;Bad Lauterberg im Harz - 76 Sebastian-Kneipp-Promenade;Parkplatz zwischen Schwimmbad Vitamar und dem Revita Hotel. Da der Wohnmobil Stellplatz mit fünf Fahrzeugen oft voll und eng ist haben wir schon öfter diesen Parkplatz genutzt. Es ist nie viel los und auch in der Nacht sehr ruhig. Zum Schwimmbad nur 200 m zu laufen und an der Oder entlang unter das Revita Hotel verläuft ein Weg zum Kurpark. Unterm Hotel geht eine Brücke über den Fluss direkt zu den Wanderwegen am Berg.
fc8a1e8f-513e-4825-bc21-1570eb000709;10.41782;51.89184;Goslar - 99 Rammelsberger Straße;Ruhiger geteerter Parkplatz zum spontanen Übernachten in Goslar mit wunderbarem Blick auf den Rammelsberg Stollen. Zufahrt etwas eng. Für Liner eher ungeeignet.
304eb39a-6bc9-49f2-8455-cd6b05a64051;10.46011;51.62888;Bad Lauterberg im Harz - 13A Kupferroser Weg;Sehr schöner Ort direkt an einem Fluss gelegen sehr ruhig nachts.
97526865-7c09-49a3-a5ea-82519263a4c9;10.42625;51.89251;Goslar - 103 Rammelsberger Straße;Kleiner Naturparkplatz
